Comoros,56346.0,56346.0,56346.0,56346.0,56346.0,56346.0,56346.0,56346.0,56346.0,56346.0,56346.0,56465.0,56584.0,56703.0,56822.0,56941.0,57060.0,57179.0,57298.0,57417.0,57537.0,57884.0,58232.0,58580.0,58928.0,59276.0,59624.0,59972.0,60320.0,60668.0,61016.0,61514.0,62012.0,62510.0,63009.0,63507.0,64005.0,64504.0,65002.0,65500.0,65999.0,66538.0,67077.0,67616.0,68155.0,68694.0,69233.0,69772.0,70311.0,70850.0,71389.0,71964.0,72540.0,73116.0,73692.0,74268.0,74843.0,75419.0,75995.0,76571.0,77147.0,77769.0,78391.0,79013.0,79636.0,80258.0,80880.0,81503.0,82125.0,82747.0,83370.0,84038.0,84707.0,85376.0,86045.0,86714.0,87383.0,88052.0,88721.0,89390.0,90059.0,90781.0,91503.0,92225.0,92947.0,93670.0,94392.0,95114.0,95836.0,96558.0,97281.0,98065.0,98850.0,99635.0,100419.0,101204.0,101989.0,102773.0,103558.0,104343.0,105128.0,105973.0,106818.0,107663.0,108508.0,109353.0,110198.0,111043.0,111888.0,112733.0,113579.0,114498.0,115417.0,116337.0,117256.0,118176.0,119095.0,120014.0,120934.0,121853.0,122773.0,123775.0,124778.0,125780.0,126783.0,127786.0,128788.0,129791.0,130793.0,131796.0,132799.0,133883.0,134968.0,136052.0,137137.0,138221.0,139306.0,140390.0,141475.0,142559.0,143644.0,144913.0,146182.0,147451.0,148720.0,149989.0,151258.0,152527.0,153796.0,155065.0,156334.0,160083.0,163553.0,166839.0,170019.0,173149.0,176265.0,179386.0,182512.0,185629.0,188732.0,191828.0,194960.0,198205.0,201665.0,205412.0,209536.0,214038.0,218794.0,223629.0,228443.0,233125.0,237797.0,242875.0,248921.0,256309.0,265234.0,275496.0,286583.0,297765.0,308518.0,318659.0,328355.0,337853.0,347548.0,357729.0,368443.0,379589.0,391133.0,403003.0,415144.0,427556.0,440252.0,453188.0,466309.0,479574.0,492979.0,506525.0,520180.0,533909.0,547696.0,561525.0,575428.0,589500.0,603869.0,618632.0,633814.0,649404.0,665414.0,681845.0,698695.0,715972.0,733661.0,751697.0,769991.0,788474.0
Congo,5163819.0,5163819.0,5163819.0,5163819.0,5163819.0,5163819.0,5163819.0,5163819.0,5163819.0,5163819.0,5163819.0,5172959.0,5182099.0,5191240.0,5200380.0,5209521.0,5218661.0,5227801.0,5236942.0,5246082.0,5255223.0,5281772.0,5308322.0,5334871.0,5361421.0,5387970.0,5414520.0,5441069.0,5467619.0,5494168.0,5520718.0,5558403.0,5596088.0,5633773.0,5671458.0,5709143.0,5746828.0,5784513.0,5822198.0,5859883.0,5897569.0,5937826.0,5978084.0,6018341.0,6058599.0,6098856.0,6139114.0,6179371.0,6219629.0,6259886.0,6300144.0,6342661.0,6385178.0,6427695.0,6470212.0,6512729.0,6555246.0,6597763.0,6640280.0,6682797.0,6725315.0,6770701.0,6816087.0,6861473.0,6906859.0,6952245.0,6997631.0,7043017.0,7088403.0,7133789.0,7179175.0,7227411.0,7275648.0,7323885.0,7372122.0,7420359.0,7468596.0,7516833.0,7565070.0,7613307.0,7661544.0,7712997.0,7764451.0,7815905.0,7867359.0,7918813.0,7970266.0,8021720.0,8073174.0,8124628.0,8176082.0,8231257.0,8286432.0,8341607.0,8396782.0,8451958.0,8507133.0,8562308.0,8617483.0,8672658.0,8727834.0,8786569.0,8845305.0,8904040.0,8962776.0,9021512.0,9080247.0,9138983.0,9197718.0,9256454.0,9315190.0,9378264.0,9441338.0,9504412.0,9567486.0,9630560.0,9693634.0,9756708.0,9819782.0,9882856.0,9945931.0,10013823.0,10081715.0,10149607.0,10217499.0,10285391.0,10353283.0,10421175.0,10489067.0,10556959.0,10624852.0,10697378.0,10769905.0,10842431.0,10914958.0,10987484.0,11060011.0,11132537.0,11205064.0,11277590.0,11350117.0,11433471.0,11516825.0,11600180.0,11683534.0,11766889.0,11850243.0,11933597.0,12016952.0,12100306.0,12183661.0,12428829.0,12680934.0,12944393.0,13222519.0,13517519.0,13830444.0,14161242.0,14508911.0,14871771.0,15248246.0,15637715.0,16041247.0,16461914.0,16903899.0,17369859.0,17861860.0,18378189.0,18913177.0,19458874.0,20009902.0,20563111.0,21120996.0,21690604.0,22282079.0,22902275.0,23556784.0,24242643.0,24948113.0,25656486.0,26357407.0,27049145.0,27741104.0,28448122.0,29190679.0,29985665.0,30829103.0,31721541.0,32688708.0,33763056.0,34962676.0,36309209.0,37783835.0,39314955.0,40804011.0,42183620.0,43424997.0,44558347.0,45647949.0,46788238.0,48048664.0,49449015.0,50971407.0,52602208.0,54314855.0,56089536.0,57926840.0,59834875.0,61809278.0,63845097.0,65938712.0,68087376.0,70291160.0,72552861.0,74877030.0,77266814.0
Costa Rica,51987.0,52546.0,53106.0,53666.0,54225.0,54785.0,55345.0,55904.0,56464.0,57024.0,57584.0,58163.0,58742.0,59321.0,59900.0,60479.0,61058.0,61637.0,62216.0,62795.0,63375.0,64242.0,65109.0,65976.0,66843.0,67710.0,68577.0,69444.0,70311.0,71178.0,72046.0,73432.0,74819.0,76206.0,77593.0,78980.0,80367.0,81754.0,83141.0,84528.0,85915.0,87411.0,88908.0,90405.0,91901.0,93398.0,94895.0,96391.0,97888.0,99385.0,100882.0,102362.0,103843.0,105323.0,106804.0,108284.0,109765.0,111245.0,112726.0,114206.0,115687.0,117959.0,120231.0,122503.0,124775.0,127048.0,129320.0,131592.0,133864.0,136136.0,138409.0,141843.0,145277.0,148711.0,152145.0,155579.0,159013.0,162447.0,165881.0,169315.0,172749.0,178179.0,183610.0,189040.0,194471.0,199901.0,205332.0,210762.0,216193.0,221623.0,227054.0,234139.0,241225.0,248310.0,255396.0,262482.0,269567.0,276653.0,283738.0,290824.0,297910.0,304039.0,310168.0,316297.0,322426.0,328556.0,334685.0,340814.0,346943.0,353072.0,359202.0,365363.0,371525.0,377686.0,383848.0,390010.0,396171.0,402333.0,408494.0,414656.0,420818.0,433782.0,446746.0,459711.0,472675.0,485640.0,498604.0,511568.0,524533.0,537497.0,550462.0,568077.0,585693.0,603308.0,620924.0,638539.0,656155.0,673770.0,691386.0,709001.0,726617.0,749904.0,773191.0,796478.0,819765.0,843053.0,866340.0,889627.0,912914.0,936201.0,959489.0,986159.0,1015875.0,1048222.0,1082879.0,1119619.0,1158318.0,1198946.0,1241550.0,1286229.0,1333042.0,1381920.0,1432583.0,1484512.0,1537035.0,1589625.0,1642189.0,1694711.0,1746870.0,1798315.0,1848873.0,1898366.0,1947048.0,1995744.0,2045580.0,2097410.0,2151492.0,2207727.0,2266153.0,2326708.0,2389309.0,2454127.0,2521163.0,2589932.0,2659772.0,2730231.0,2800986.0,2872214.0,2944560.0,3018953.0,3095994.0,3175654.0,3257463.0,3341005.0,3425692.0,3510925.0,3596733.0,3682725.0,3767369.0,3848725.0,3925450.0,3996800.0,4063208.0,4125970.0,4187039.0,4247843.0,4308790.0,4369465.0,4429506.0,4488261.0,4545273.0,4600487.0,4654148.0,4706433.0,4757606.0,4807850.0
Cote d'Ivoire,1088530.0,1088530.0,1088530.0,1088530.0,1088530.0,1088530.0,1088530.0,1088530.0,1088530.0,1088530.0,1088530.0,1090511.0,1092493.0,1094474.0,1096456.0,1098437.0,1100419.0,1102400.0,1104382.0,1106363.0,1108345.0,1114105.0,1119865.0,1125625.0,1131386.0,1137146.0,1142906.0,1148667.0,1154427.0,1160187.0,1165948.0,1174135.0,1182322.0,1190509.0,1198696.0,1206883.0,1215070.0,1223257.0,1231444.0,1239631.0,1247818.0,1256579.0,1265341.0,1274103.0,1282865.0,1291627.0,1300389.0,1309151.0,1317913.0,1326675.0,1335437.0,1344649.0,1353862.0,1363075.0,1372288.0,1381501.0,1390713.0,1399926.0,1409139.0,1418352.0,1427565.0,1437413.0,1447261.0,1457109.0,1466957.0,1476806.0,1486654.0,1496502.0,1506350.0,1516198.0,1526047.0,1536526.0,1547006.0,1557486.0,1567966.0,1578446.0,1588926.0,1599406.0,1609886.0,1620366.0,1630846.0,1642039.0,1653233.0,1664427.0,1675621.0,1686815.0,1698009.0,1709203.0,1720397.0,1731591.0,1742785.0,1754807.0,1766829.0,1778851.0,1790873.0,1802895.0,1814917.0,1826939.0,1838961.0,1850983.0,1863006.0,1875820.0,1888634.0,1901449.0,1914263.0,1927078.0,1939892.0,1952706.0,1965521.0,1978335.0,1991150.0,2004960.0,2018771.0,2032581.0,2046392.0,2060202.0,2074013.0,2087823.0,2101634.0,2115444.0,2129255.0,2144206.0,2159157.0,2174108.0,2189059.0,2204010.0,2218961.0,2233912.0,2248863.0,2263814.0,2278766.0,2294766.0,2310767.0,2326768.0,2342769.0,2358770.0,2374771.0,2390772.0,2406773.0,2422774.0,2438775.0,2457910.0,2477046.0,2496181.0,2515317.0,2534453.0,2553588.0,2572724.0,2591859.0,2610995.0,2630131.0,2692657.0,2758455.0,2827844.0,2901307.0,2979491.0,3063218.0,3153472.0,3251367.0,3358089.0,3474724.0,3602075.0,3740503.0,3889859.0,4049675.0,4219739.0,4400054.0,4591238.0,4794399.0,5010962.0,5241914.0,5487594.0,5747633.0,6021405.0,6307936.0,6606395.0,6916302.0,7237451.0,7569558.0,7912390.0,8265549.0,8629121.0,9002400.0,9383289.0,9769105.0,10158033.0,10548148.0,10939987.0,11337122.0,11744698.0,12165909.0,12600967.0,13046907.0,13499696.0,13953779.0,14404340.0,14852193.0,15296390.0,15728482.0,16137824.0,16517948.0,16865376.0,17185421.0,17491539.0,17802516.0,18132702.0,18486392.0,18862172.0,19261647.0,19684909.0,20131707.0,20604172.0,21102641.0,21622490.0,22157107.0,22701556.0
Cuba,345043.0,357556.0,370069.0,382582.0,395096.0,407609.0,420122.0,432636.0,445149.0,457662.0,470176.0,483924.0,497673.0,511422.0,525171.0,538920.0,552668.0,566417.0,580166.0,593915.0,607664.0,624178.0,640693.0,657208.0,673723.0,690238.0,706752.0,723267.0,739782.0,756297.0,772812.0,793087.0,813362.0,833637.0,853913.0,874188.0,894463.0,914739.0,935014.0,955289.0,975565.0,996173.0,1016782.0,1037390.0,1057999.0,1078607.0,1099216.0,1119824.0,1140433.0,1161041.0,1181650.0,1195885.0,1210120.0,1224355.0,1238590.0,1252825.0,1267060.0,1281295.0,1295530.0,1309765.0,1324000.0,1334067.0,1344134.0,1354201.0,1364268.0,1374336.0,1384403.0,1394470.0,1404537.0,1414604.0,1424672.0,1437712.0,1450753.0,1463794.0,1476835.0,1489876.0,1502917.0,1515958.0,1528999.0,1542040.0,1555081.0,1565400.0,1575719.0,1586038.0,1596358.0,1606677.0,1616996.0,1627316.0,1637635.0,1647954.0,1658274.0,1668669.0,1679064.0,1689459.0,1699855.0,1710250.0,1720645.0,1731041.0,1741436.0,1751831.0,1762227.0,1812860.0,1863493.0,1914126.0,1964759.0,2015392.0,2066025.0,2116658.0,2167291.0,2217924.0,2268558.0,2348413.0,2428269.0,2508125.0,2587981.0,2667837.0,2747692.0,2827548.0,2907404.0,2987260.0,3067116.0,3152287.0,3237458.0,3322629.0,3407800.0,3492971.0,3578142.0,3663313.0,3748484.0,3833655.0,3918827.0,3994174.0,4069522.0,4144869.0,4220217.0,4295565.0,4370912.0,4446260.0,4521607.0,4596955.0,4672303.0,4797072.0,4921841.0,5046611.0,5171380.0,5296150.0,5420919.0,5545688.0,5670458.0,5795227.0,5919997.0,6051290.0,6180031.0,6304524.0,6424173.0,6539470.0,6652086.0,6764787.0,6881209.0,7005486.0,7141129.0,7289828.0,7450404.0,7618359.0,7787149.0,7951928.0,8110428.0,8263547.0,8413329.0,8563191.0,8715123.0,8869961.0,9025299.0,9176051.0,9315371.0,9438445.0,9544268.0,9634677.0,9711393.0,9777287.0,9835177.0,9884219.0,9925618.0,9966733.0,10017061.0,10082990.0,10167998.0,10269276.0,10379080.0,10486110.0,10582082.0,10664577.0,10735775.0,10797556.0,10853435.0,10906048.0,10955372.0,11000431.0,11041893.0,11080506.0,11116787.0,11151472.0,11184540.0,11214837.0,11240680.0,11261052.0,11275199.0,11284043.0,11290239.0,11297442.0,11308133.0,11323570.0,11342631.0,11362505.0,11379111.0,11389562.0
Cyprus,184392.0,184411.0,184431.0,184451.0,184471.0,184491.0,184510.0,184530.0,184550.0,184570.0,184590.0,184609.0,184629.0,184649.0,184669.0,184689.0,184708.0,184728.0,184748.0,184768.0,184788.0,184807.0,184827.0,184847.0,184867.0,184887.0,184906.0,184926.0,184946.0,184966.0,184986.0,185005.0,185025.0,185045.0,185065.0,185085.0,185104.0,185124.0,185144.0,185164.0,185184.0,185203.0,185223.0,185243.0,185263.0,185283.0,185303.0,185323.0,185343.0,185363.0,185383.0,185412.0,185441.0,185471.0,185500.0,185530.0,185559.0,185588.0,185618.0,185647.0,185677.0,185706.0,185735.0,185765.0,185794.0,185824.0,185853.0,185882.0,185912.0,185941.0,185971.0,186365.0,186760.0,187154.0,187549.0,187943.0,188338.0,188732.0,189127.0,189521.0,189916.0,191656.0,193397.0,195137.0,196878.0,198618.0,200359.0,202099.0,203840.0,205580.0,207321.0,210114.0,212908.0,215701.0,218495.0,221289.0,224082.0,226876.0,229669.0,232463.0,235257.0,238814.0,242372.0,245930.0,249488.0,253046.0,256604.0,260162.0,263720.0,267278.0,270836.0,274567.0,278298.0,282029.0,285760.0,289492.0,293223.0,296954.0,300685.0,304416.0,308148.0,311862.0,315577.0,319292.0,323007.0,326722.0,330436.0,334151.0,337866.0,341581.0,345296.0,351511.0,357727.0,363943.0,370158.0,376374.0,382590.0,388805.0,395021.0,401237.0,407453.0,416109.0,424765.0,433421.0,442077.0,450733.0,459389.0,468045.0,476701.0,485357.0,494014.0,500378.0,506627.0,513435.0,521187.0,529971.0,539566.0,549459.0,558895.0,566977.0,572929.0,576395.0,577691.0,577912.0,578629.0,580971.0,585311.0,591304.0,598491.0,606117.0,613619.0,620860.0,628000.0,635109.0,642335.0,649755.0,657526.0,665528.0,673252.0,680013.0,685406.0,689173.0,691711.0,694074.0,697717.0,703693.0,712340.0,723380.0,736477.0,751047.0,766611.0,783138.0,800660.0,818814.0,837166.0,855389.0,873246.0,890733.0,908040.0,925491.0,943287.0,961482.0,979883.0,998150.0,1015827.0,1032586.0,1048293.0,1063040.0,1077010.0,1090486.0,1103685.0,1116644.0,1129303.0,1141652.0,1153658.0,1165300.0
Czech Republic,5516349.0,5516349.0,5516349.0,5516349.0,5516349.0,5516349.0,5516349.0,5516349.0,5516349.0,5516349.0,5516349.0,5521703.0,5527058.0,5532413.0,5537767.0,5543122.0,5548477.0,5553831.0,5559186.0,5564541.0,5569896.0,5585239.0,5600583.0,5615926.0,5631270.0,5646614.0,5661957.0,5677301.0,5692644.0,5707988.0,5723332.0,5744661.0,5765990.0,5787319.0,5808649.0,5829978.0,5851307.0,5872637.0,5893966.0,5915295.0,5936625.0,5958749.0,5980873.0,6002997.0,6025121.0,6047245.0,6069369.0,6091493.0,6113617.0,6135741.0,6157866.0,6180924.0,6203982.0,6227041.0,6250099.0,6273158.0,6296216.0,6319274.0,6342333.0,6365391.0,6388450.0,6412371.0,6436293.0,6460215.0,6484137.0,6508059.0,6531980.0,6555902.0,6579824.0,6603746.0,6627668.0,6652427.0,6677186.0,6701945.0,6726705.0,6751464.0,6776223.0,6800983.0,6825742.0,6850501.0,6875261.0,6900938.0,6926616.0,6952294.0,6977972.0,7003650.0,7029327.0,7055005.0,7080683.0,7106361.0,7132039.0,7158745.0,7185451.0,7212157.0,7238863.0,7265570.0,7292276.0,7318982.0,7345688.0,7372394.0,7399101.0,7426766.0,7454431.0,7482096.0,7509761.0,7537426.0,7565091.0,7592756.0,7620421.0,7648086.0,7675752.0,7704441.0,7733130.0,7761820.0,7790509.0,7819199.0,7847888.0,7876577.0,7905267.0,7933956.0,7962646.0,7992320.0,8021995.0,8051669.0,8081344.0,8111018.0,8140693.0,8170367.0,8200042.0,8229716.0,8259391.0,8290171.0,8320951.0,8351732.0,8382512.0,8413293.0,8444073.0,8474853.0,8505634.0,8536414.0,8567195.0,8600737.0,8634279.0,8667822.0,8701364.0,8734907.0,8768449.0,8801991.0,8835534.0,8869076.0,8902619.0,9005036.0,9106227.0,9200240.0,9283156.0,9353086.0,9410282.0,9457027.0,9497307.0,9536268.0,9578587.0,9626727.0,9679416.0,9730996.0,9773266.0,9800931.0,9811540.0,9808728.0,9800665.0,9798793.0,9811291.0,9840280.0,9882993.0,9936604.0,9996356.0,10058165.0,10122450.0,10188839.0,10251436.0,10302778.0,10337827.0,10353750.0,10352607.0,10340397.0,10325923.0,10315676.0,10311350.0,10311293.0,10314591.0,10319255.0,10323701.0,10328440.0,10333930.0,10338381.0,10339439.0,10335556.0,10326682.0,10313836.0,10297977.0,10280525.0,10263010.0,10244261.0,10225198.0,10211846.0,10212088.0,10230877.0,10271476.0,10330487.0,10397984.0,10460022.0,10506617.0,10533985.0,10545161.0,10545314.0,10542666.0,10543186.0
Denmark,1062514.0,1067077.0,1071640.0,1076203.0,1080766.0,1085330.0,1089893.0,1094456.0,1099019.0,1103582.0,1108146.0,1115106.0,1122066.0,1129026.0,1135987.0,1142947.0,1149907.0,1156868.0,1163828.0,1170788.0,1177749.0,1186445.0,1195142.0,1203838.0,1212535.0,1221231.0,1229928.0,1238624.0,1247321.0,1256017.0,1264714.0,1275066.0,1285418.0,1295771.0,1306123.0,1316476.0,1326828.0,1337180.0,1347533.0,1357885.0,1368238.0,1382533.0,1396828.0,1411123.0,1425418.0,1439714.0,1454009.0,1468304.0,1482599.0,1496894.0,1511190.0,1529510.0,1547831.0,1566152.0,1584472.0,1602793.0,1621114.0,1639434.0,1657755.0,1676076.0,1694397.0,1713669.0,1732941.0,1752213.0,1771486.0,1790758.0,1810030.0,1829303.0,1848575.0,1867847.0,1887120.0,1906584.0,1926049.0,1945513.0,1964978.0,1984443.0,2003907.0,2023372.0,2042836.0,2062301.0,2081766.0,2102745.0,2123724.0,2144703.0,2165682.0,2186661.0,2207640.0,2228619.0,2249598.0,2270577.0,2291557.0,2318159.0,2344761.0,2371364.0,2397966.0,2424569.0,2451171.0,2477773.0,2504376.0,2530978.0,2557581.0,2589870.0,2622160.0,2654450.0,2686740.0,2719030.0,2751319.0,2783609.0,2815899.0,2848189.0,2880479.0,2916691.0,2952903.0,2989115.0,3025327.0,3061539.0,3097751.0,3133963.0,3170175.0,3206387.0,3242599.0,3272595.0,3302591.0,3332587.0,3362583.0,3392580.0,3422576.0,3452572.0,3482568.0,3512564.0,3542561.0,3571590.0,3600620.0,3629650.0,3658680.0,3687710.0,3716739.0,3745769.0,3774799.0,3803829.0,3832859.0,3876400.0,3919941.0,3963482.0,4007023.0,4050564.0,4094105.0,4137646.0,4181187.0,4224728.0,4268270.0,4308324.0,4345218.0,4379141.0,4410435.0,4439594.0,4467279.0,4494306.0,4521598.0,4550129.0,4580708.0,4613769.0,4649179.0,4686155.0,4723496.0,4760262.0,4796157.0,4831242.0,4865343.0,4898350.0,4930118.0,4960476.0,4989146.0,5015766.0,5039920.0,5061289.0,5079962.0,5095956.0,5108836.0,5118065.0,5123435.0,5124807.0,5122810.0,5118966.0,5115308.0,5113408.0,5113767.0,5116351.0,5121511.0,5129472.0,5140332.0,5154309.0,5171304.0,5190631.0,5211321.0,5232582.0,5254383.0,5276683.0,5298680.0,5319410.0,5338283.0,5354704.0,5369058.0,5382953.0,5398645.0,5417692.0,5440696.0,5466988.0,5495302.0,5523755.0,5550959.0,5576577.0,5600972.0,5624293.0,5646899.0,5669081.0
Djibouti,22848.0,22848.0,22848.0,22848.0,22848.0,22848.0,22848.0,22848.0,22848.0,22848.0,22848.0,22895.0,22942.0,22989.0,23036.0,23084.0,23131.0,23178.0,23225.0,23272.0,23320.0,23457.0,23595.0,23733.0,23871.0,24009.0,24146.0,24284.0,24422.0,24560.0,24698.0,24895.0,25092.0,25289.0,25486.0,25684.0,25881.0,26078.0,26275.0,26472.0,26670.0,26882.0,27095.0,27308.0,27521.0,27734.0,27946.0,28159.0,28372.0,28585.0,28798.0,29025.0,29252.0,29480.0,29707.0,29935.0,30162.0,30389.0,30617.0,30844.0,31072.0,31317.0,31562.0,31808.0,32053.0,32299.0,32544.0,32789.0,33035.0,33280.0,33526.0,33789.0,34052.0,34315.0,34579.0,34842.0,35105.0,35369.0,35632.0,35895.0,36159.0,36442.0,36726.0,37010.0,37294.0,37578.0,37862.0,38146.0,38430.0,38714.0,38998.0,39306.0,39614.0,39922.0,40230.0,40538.0,40846.0,41154.0,41462.0,41770.0,42078.0,42409.0,42740.0,43071.0,43402.0,43733.0,44064.0,44395.0,44726.0,45057.0,45389.0,45748.0,46108.0,46467.0,46827.0,47186.0,47546.0,47905.0,48265.0,48624.0,48984.0,49375.0,49766.0,50156.0,50548.0,50939.0,51330.0,51721.0,52112.0,52503.0,52894.0,53316.0,53738.0,54160.0,54582.0,55005.0,55427.0,55849.0,56271.0,56693.0,57116.0,57604.0,58093.0,58581.0,59070.0,59558.0,60047.0,60535.0,61024.0,61512.0,62001.0,63309.0,64748.0,66273.0,67877.0,69594.0,71498.0,73703.0,76354.0,79617.0,83636.0,88499.0,94200.0,100622.0,107584.0,114963.0,122868.0,131403.0,140461.0,149891.0,159667.0,169370.0,179212.0,190536.0,205157.0,224182.0,248619.0,277622.0,308213.0,336254.0,358960.0,374683.0,384743.0,392908.0,404589.0,423470.0,451068.0,485565.0,523266.0,558810.0,588356.0,610679.0,627063.0,639215.0,649878.0,661076.0,673202.0,685644.0,698256.0,710652.0,722562.0,734088.0,745459.0,756656.0,767644.0,778406.0,788941.0,799309.0,809639.0,820097.0,830802.0,841802.0,853069.0,864554.0,876174.0,887861.0
Dominican Republic,89000.0,89000.0,89000.0,89000.0,89000.0,89000.0,89000.0,89000.0,89000.0,89000.0,89000.0,89407.0,89815.0,90223.0,90631.0,91039.0,91446.0,91854.0,92262.0,92670.0,93078.0,94319.0,95560.0,96801.0,98042.0,99284.0,100525.0,101766.0,103007.0,104248.0,105490.0,107382.0,109274.0,111166.0,113058.0,114951.0,116843.0,118735.0,120627.0,122519.0,124412.0,127032.0,129652.0,132273.0,134893.0,137514.0,140134.0,142754.0,145375.0,147995.0,150616.0,154646.0,158677.0,162707.0,166738.0,170769.0,174799.0,178830.0,182860.0,186891.0,190922.0,196499.0,202076.0,207653.0,213230.0,218807.0,224384.0,229961.0,235538.0,241115.0,246693.0,253757.0,260822.0,267887.0,274951.0,282016.0,289081.0,296145.0,303210.0,310275.0,317340.0,326401.0,335463.0,344525.0,353586.0,362648.0,371710.0,380771.0,389833.0,398895.0,407957.0,420136.0,432316.0,444496.0,456676.0,468856.0,481035.0,493215.0,505395.0,517575.0,529755.0,547239.0,564724.0,582209.0,599694.0,617179.0,634664.0,652149.0,669634.0,687119.0,704604.0,724787.0,744970.0,765153.0,785336.0,805519.0,825702.0,845885.0,866068.0,886251.0,906435.0,944710.0,982986.0,1021261.0,1059537.0,1097813.0,1136088.0,1174364.0,1212639.0,1250915.0,1289191.0,1332084.0,1374977.0,1417870.0,1460763.0,1503657.0,1546550.0,1589443.0,1632336.0,1675229.0,1718123.0,1782775.0,1847428.0,1912081.0,1976733.0,2041386.0,2106039.0,2170691.0,2235344.0,2299997.0,2364650.0,2438412.0,2517258.0,2600801.0,2688701.0,2780660.0,2876431.0,2975809.0,3078629.0,3184754.0,3294039.0,3406299.0,3521276.0,3638628.0,3757962.0,3878952.0,4001377.0,4125107.0,4250026.0,4376056.0,4503114.0,4631114.0,4759935.0,4889437.0,5019471.0,5149934.0,5280727.0,5411867.0,5543520.0,5675930.0,5809271.0,5943591.0,6078816.0,6214857.0,6351572.0,6488857.0,6626544.0,6764623.0,6903314.0,7042940.0,7183646.0,7325622.0,7468551.0,7611463.0,7753052.0,7892420.0,8029114.0,8163474.0,8296375.0,8429116.0,8562623.0,8697127.0,8832286.0,8967759.0,9102997.0,9237565.0,9371333.0,9504336.0,9636491.0,9767737.0,9897983.0,10027140.0,10155036.0,10281408.0,10405943.0,10528391.0
Ecuador,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,502265.0,504531.0,506796.0,509062.0,511328.0,513593.0,515859.0,518124.0,520390.0,522656.0,529546.0,536436.0,543326.0,550216.0,557107.0,563997.0,570887.0,577777.0,584667.0,591558.0,602049.0,612540.0,623032.0,633523.0,644015.0,654506.0,664997.0,675489.0,685980.0,696472.0,707527.0,718583.0,729638.0,740694.0,751749.0,762805.0,773860.0,784916.0,795971.0,807027.0,818045.0,829064.0,840082.0,851101.0,862120.0,873138.0,884157.0,895175.0,906194.0,917213.0,928356.0,939500.0,950643.0,961787.0,972931.0,984074.0,995218.0,1006361.0,1017505.0,1028649.0,1041041.0,1053433.0,1065826.0,1078218.0,1090611.0,1103003.0,1115395.0,1127788.0,1140180.0,1152573.0,1166434.0,1180295.0,1194156.0,1208017.0,1221878.0,1235739.0,1249600.0,1263461.0,1277322.0,1291183.0,1307574.0,1323965.0,1340356.0,1356747.0,1373138.0,1389529.0,1405920.0,1422311.0,1438702.0,1455093.0,1477824.0,1500555.0,1523286.0,1546017.0,1568748.0,1591479.0,1614210.0,1636941.0,1659672.0,1682404.0,1701096.0,1719789.0,1738481.0,1757174.0,1775867.0,1794559.0,1813252.0,1831944.0,1850637.0,1869330.0,1886668.0,1904007.0,1921346.0,1938685.0,1956024.0,1973363.0,1990702.0,2008041.0,2025380.0,2042719.0,2096755.0,2150791.0,2204827.0,2258863.0,2312900.0,2366936.0,2420972.0,2475008.0,2529044.0,2583081.0,2671789.0,2760497.0,2849205.0,2937913.0,3026621.0,3115329.0,3204037.0,3292745.0,3381453.0,3470162.0,3561154.0,3655012.0,3752131.0,3852857.0,3957482.0,4066240.0,4179314.0,4296835.0,4418892.0,4545548.0,4676858.0,4812892.0,4953735.0,5099470.0,5250120.0,5405692.0,5566057.0,5730908.0,5899842.0,6072520.0,6248831.0,6428707.0,6611916.0,6798205.0,6987393.0,7179399.0,7374235.0,7571953.0,7772652.0,7976449.0,8183194.0,8392935.0,8606214.0,8823746.0,9045977.0,9272905.0,9504132.0,9739179.0,9977380.0,10218085.0,10460988.0,10705670.0,10951200.0,11196476.0,11440576.0,11683480.0,11924991.0,12163887.0,12398691.0,12628596.0,12852753.0,13072056.0,13289600.0,13509645.0,13735232.0,13967490.0,14205479.0,14447600.0,14691310.0,14934692.0,15177280.0,15419493.0,15661312.0,15902916.0,16144363.0
